"year"	"state"	"party"	"last_name"	"candidate"	"candidatevotes"	"totalvotes"	"percentage"	"Incumbent/
Challenger/Open"	"raised"	"spent"	"previous_percentage"	"Previous_RPVI"	"RPVI"	"total_raised"	"total_spent"	"share_of_spent"	"history_performance"
"121"	1994	"MA"	"republican"	"ROMNEY"	"W. Mitt Romney"	894000	2179945	0.410102089731622	"Challenger"	7628061	7624491	0.339290352905064	-0.321419294189872	-0.179795820536757	18400224	19128591	0.398591354689951	0.141623473653116
"122"	1994	"MI"	"republican"	"ABRAHAM"	"Spencer Abraham"	1578770	3043385	0.518754610409133	"Open"	4511046	4458073	0.384547851744945	-0.230904296510111	0.0375092208182666	7582442	7499676	0.594435412943172	0.268413517328377
"123"	1994	"MS"	"republican"	"LOTT"	"Trent Lott"	418333	608085	0.687951519935535	"Incumbent"	3050424	2512189	0.539104000236607	0.0782080004732133	0.375903039871071	3417427	2878665	0.872692376500913	0.297695039397857
"124"	1994	"MO"	"republican"	"ASHCROFT"	"John Ashcroft"	1060149	1775116	0.597228012141178	"Open"	4182215	4063927	0.677008478143227	0.354016956286453	0.194456024282357	7643864	7569628	0.536872749889427	-0.159560932004096
"125"	1994	"MT"	"republican"	"BURNS"	"Conrad R. Burns"	218542	350387	0.623716062525151	"Incumbent"	3632460	3603782	0.518666462242713	0.0373329244854266	0.247432125050302	4753098	4711373	0.764911205289838	0.210099200564875
"126"	1994	"NE"	"republican"	"STONEY"	"Jan Stoney"	260668	579205	0.450044457489145	"Challenger"	1896787	1871778	0.416629233671728	-0.166741532656545	-0.0999110850217108	6903023	6881570	0.271998686346284	0.066830447634834
"127"	1994	"NV"	"republican"	"FURMAN"	"Hal Furman"	156020	380530	0.410007095366988	"Challenger"	885824	885430	0.471181955976367	-0.0576360880472654	-0.179985809266024	4303286	4093206	0.216316989665314	-0.122349721218758
"128"	1994	"NJ"	"republican"	"HAYTAIAN"	"Garabed \"Chuck\" Haytaian"	966244	2054887	0.470217583740614	"Challenger"	5114672	5114532	0.451841490624354	-0.0963170187512928	-0.0595648325187711	12929985	12866374	0.39751152888918	0.0367521862325217
"129"	1994	"NM"	"republican"	"MCMILLAN"	"Colin R. McMillan"	213025	463196	0.45990250347585	"Challenger"	1555470	1543836	0.366849653360808	-0.266300693278385	-0.0801949930482992	5259722	5179938	0.298041405128787	0.186105700230086
"130"	1994	"NY"	"republican"	"CASTRO"	"Bernadette Castro"	1711760	5328486	0.321246973342897	"Challenger"	1582667	1581901	0.279186158537191	-0.441627682925618	-0.357506053314206	8143487	8287383	0.190880643503504	0.0841216296114121
"131"	1994	"ND"	"republican"	"CLAYBURGH"	"Ben Clayburgh"	99390	236547	0.42017019873429	"Challenger"	990519	961192	0.390555728464225	-0.21888854307155	-0.159659602531421	2830092	2889058	0.332700831897456	0.0592289405401287
"132"	1994	"OH"	"republican"	"DEWINE"	"Mike DeWine"	1836556	3436884	0.534366594857435	"Open"	6347428	6337813	0.430222116035154	-0.139555767929693	0.0687331897148695	10621499	11111718	0.570372016280471	0.208288957644562
"133"	1994	"PA"	"republican"	"SANTORUM"	"Rick Santorum"	1735691	3513361	0.494025806058643	"Challenger"	6850767	6732849	0.664525335283898	0.329050670567797	-0.011948387882714	16752006	16561649	0.406532525837252	-0.340999058450511
"134"	1994	"RI"	"republican"	"CHAFEE"	"John H. Chafee"	222856	345388	0.645233766083361	"Incumbent"	2474134	2086236	0.545925777029574	0.0918515540591471	0.290467532166723	3296933	2892103	0.72135605128863	0.198615978107576
"135"	1994	"TN"	"republican"	"FRIST"	"Bill Frist"	834226	1480391	0.563517341026796	"Challenger"	9852040	9843152	0.34522687551725	-0.309546248965499	0.127034682053593	14555999	14863667	0.662229044824538	0.436580931019092
"136"	1994	"TX"	"republican"	"HUTCHISON"	"Kay Bailey Hutchison"	2604218	4279940	0.608470679495507	"Incumbent"	13931819	12507343	0.399959726546255	-0.200080546907491	0.216941358991014	19823678	18383855	0.680343866941944	0.417021905898505
"137"	1994	"UT"	"republican"	"HATCH"	"Orrin G. Hatch"	357297	519304	0.688030517769938	"Incumbent"	4492381	4533084	0.671277754712799	0.342555509425599	0.376061035539876	4806985	4844575	0.935703131853671	0.0335055261142776
"138"	1994	"VT"	"republican"	"JEFFORDS"	"James M. Jeffords"	106505	211672	0.503160550285347	"Incumbent"	1173101	1250939	0.679623336165392	0.359246672330785	0.00632110057069424	1489854	1564123	0.799770222674304	-0.35292557176009
"139"	1994	"VA"	"republican"	"NORTH"	"Oliver L. \"Ollie\" North"	882213	2057463	0.428786811719093	"Challenger"	20770879	20607367	0.286941302539469	-0.426117394921062	-0.142426376561814	26404430	26557304	0.775958546093384	0.283691018359248
"140"	1994	"WV"	"republican"	"KLOS"	"Stan Klos"	130441	420936	0.309883212649904	"Challenger"	271006	267165	0.352320631883848	-0.295358736232304	-0.380233574700192	1859295	1910783	0.139819644616893	-0.0848748384678876
"141"	1994	"WI"	"republican"	"WELCH"	"Robert T. Welch"	636989	1565628	0.406858461907937	"Challenger"	1266192	1265382	0.475253552502318	-0.0494928949953648	-0.186283076184125	9449609	9514913	0.132989339997118	-0.136790181188761
"142"	1994	"WY"	"republican"	"THOMAS"	"Craig Thomas"	118754	201710	0.588736304595707	"Open"	1395139	1068335	0.503652660197608	0.0073053203952167	0.177472609191413	2122849	1795326	0.595064628930902	0.170167288796197
"143"	1994	"AZ"	"democrat"	"COPPERSMITH"	"Sam Coppersmith"	442510	1119060	0.395430093113863	"Open"	1583359	1582320	0.567093931590097	0.134187863180194	-0.209139813772273	5897497	5720523	0.276604079731871	-0.343327676952467
"144"	1994	"CT"	"democrat"	"LIEBERMAN"	"Joseph I. Lieberman"	443793	1079664	0.411047325834704	"Incumbent"	5353675	4269547	0.497640810508801	-0.00471837898239713	-0.177905348330592	5521742	4435611	0.962561189428018	-0.173186969348195
"145"	1994	"DE"	"democrat"	"OBERLY"	"Charles M. Oberly"	84540	199000	0.424824120603015	"Challenger"	1579006	1561440	0.379386676413696	-0.241226647172609	-0.15035175879397	NA	NA	NA	0.0908748883786388
"146"	1994	"FL"	"democrat"	"RODHAM"	"Hugh E. Rodham"	1210577	4106816	0.294772641384469	"Challenger"	634583	621304	0.495685693630784	-0.00862861273843107	-0.410454717231062	7364436	6350663	0.0978329349234875	-0.401826104492631
"147"	1994	"HI"	"democrat"	"AKAKA"	"Daniel K. Akaka"	256189	356902	0.717813293284991	"Incumbent"	1132797	1023060	0.765542985587077	0.531085971174153	0.435626586569983	NA	NA	NA	-0.0954593846041702
"148"	1994	"IN"	"democrat"	"JONTZ"	"James Jontz"	470799	1543568	0.305006970862314	"Challenger"	488714	472488	0.318571449666866	-0.362857100666269	-0.389986058275372	5164946	5160814	0.0915529991974134	-0.0271289576091036
"149"	1994	"ME"	"democrat"	"ANDREWS"	"Thomas H. Andrews"	186042	511733	0.363552868390352	"Open"	1506154	1482060	0.812905369603679	0.625810739207357	-0.272894263219296	3816066	3523894	0.420574512173181	-0.898705002426653
"150"	1994	"MD"	"democrat"	"SARBANES"	"Paul S. Sarbanes"	809125	1369101	0.590990000007304	"Incumbent"	2771844	2767187	0.617888582091629	0.235777164183258	0.181980000014608	5976769	5968837	0.463605724197193	-0.0537971641686499
"151"	1994	"MA"	"democrat"	"KENNEDY"	"Edward M. Kennedy"	1265997	2179945	0.58074722068676	"Incumbent"	10772163	11504100	0.649730548974091	0.299461097948182	0.161494441373521	18400224	19128591	0.601408645310049	-0.137966656574661
"152"	1994	"MI"	"democrat"	"CARR"	"Bobb Carr"	1300960	3043385	0.427471384658858	"Open"	3071396	3041603	0.603786097202355	0.207572194404711	-0.145057230682283	7582442	7499676	0.405564587056828	-0.352629425086994
"153"	1994	"MS"	"democrat"	"HARPER"	"Ken Harper"	189752	608085	0.312048480064465	"Challenger"	367003	366476	0.460895999763393	-0.0782080004732133	-0.375903039871071	3417427	2878665	0.127307623499087	-0.297695039397857
"154"	1994	"MO"	"democrat"	"WHEAT"	"Alan Wheat"	633697	1775116	0.356989064376638	"Open"	3461649	3505701	0.317501052251819	-0.364997895496362	-0.286021871246724	7643864	7569628	0.463127250110573	0.078976024249638
"155"	1994	"MT"	"democrat"	"MUDD"	"Jack Mudd"	131845	350387	0.376283937474849	"Challenger"	1120638	1107591	0.481333537757287	-0.0373329244854266	-0.247432125050302	4753098	4711373	0.235088794710162	-0.210099200564875
"156"	1994	"NE"	"democrat"	"KERREY"	"J. Robert Kerrey"	317297	579205	0.547814677014183	"Incumbent"	5006236	5009792	0.567060461773426	0.134120923546851	0.0956293540283664	6903023	6881570	0.728001313653716	-0.0384915695184849
"157"	1994	"NV"	"democrat"	"BRYAN"	"Richard H. Bryan"	193804	380530	0.509300186581873	"Incumbent"	3417462	3207776	0.512688116773314	0.0253762335466272	0.0186003731637454	4303286	4093206	0.783683010334686	-0.0067758603828818
"158"	1994	"NJ"	"democrat"	"LAUTENBERG"	"Frank R. Lautenberg"	1033487	2054887	0.5029410376337	"Incumbent"	7815313	7751842	0.53550903490856	0.0710180698171194	0.00588207526739914	12929985	12866374	0.60248847111082	-0.0651359945497203
"159"	1994	"NM"	"democrat"	"BINGAMAN"	"Jeff Bingaman"	249989	463196	0.539704574305478	"Incumbent"	3704252	3636102	0.633079563820542	0.266159127641084	0.0794091486109552	5259722	5179938	0.701958594871213	-0.186749979030129
"160"	1994	"NY"	"democrat"	"MOYNIHAN"	"Daniel Patrick Moynihan"	2528387	5328486	0.474503827165915	"Incumbent"	6560820	6705482	0.646778833897811	0.293557667795623	-0.0509923456681691	8143487	8287383	0.809119356496496	-0.344550013463792
"161"	1994	"ND"	"democrat"	"CONRAD"	"Kent Conrad"	137157	236547	0.57982980126571	"Incumbent"	1839573	1927866	0.594456548051319	0.188913096102639	0.159659602531421	2830092	2889058	0.667299168102544	-0.0292534935712179
"162"	1994	"OH"	"democrat"	"HYATT"	"Joel Hyatt"	1348213	3436884	0.392277714348229	"Open"	4274071	4773905	0.56974319448736	0.139486388974719	-0.215444571303541	10621499	11111718	0.429627983719529	-0.35493096027826
"163"	1994	"PA"	"democrat"	"WOFFORD"	"Harris Wofford"	1648481	3513361	0.469203420883877	"Incumbent"	9901239	9828800	0.324454873107165	-0.35109025378567	-0.0615931582322454	16752006	16561649	0.593467474162748	0.289497095553425
"164"	1994	"RI"	"democrat"	"KUSHNER"	"Linda J. Kushner"	122532	345388	0.354766233916639	"Challenger"	822799	805867	0.454074222970426	-0.0918515540591472	-0.290467532166723	3296933	2892103	0.27864394871137	-0.198615978107575
"165"	1994	"TN"	"democrat"	"SASSER"	"Jim Sasser"	623164	1480391	0.420945547493872	"Incumbent"	4703959	5020515	0.650889080457203	0.301778160914406	-0.158108905012257	14555999	14863667	0.337770955175462	-0.459887065926663
"166"	1994	"TX"	"democrat"	"FISHER"	"Richard Fisher"	1639615	4279940	0.383092987284868	"Challenger"	5891859	5876512	0.591667753023045	0.18333550604609	-0.233814025430263	19823678	18383855	0.319656133058056	-0.417149531476353
"167"	1994	"UT"	"democrat"	"SHEA"	"Patrick A. Shea"	146938	519304	0.282951797020628	"Challenger"	314604	311491	0.317408092997993	-0.365183814004014	-0.434096405958745	4806985	4844575	0.0642968681463286	-0.0689125919547304
"168"	1994	"VT"	"democrat"	"BACKUS"	"Jan Backus"	85868	211672	0.405665369061567	"Challenger"	316753	313184	0.297616072767255	-0.404767854465491	-0.188669261876866	1489854	1564123	0.200229777325696	0.216098592588625
"169"	1994	"VA"	"democrat"	"ROBB"	"Charles S. Robb"	938376	2057463	0.456084021924088	"Incumbent"	5633551	5949937	0.712498495575178	0.424996991150357	-0.0878319561518238	26404430	26557304	0.224041453906616	-0.512828947302181
"170"	1994	"WV"	"democrat"	"BYRD"	"Robert C. Byrd"	290495	420936	0.690116787350096	"Incumbent"	1588289	1643618	0.647679368116152	0.295358736232304	0.380233574700192	1859295	1910783	0.860180355383107	0.0848748384678877
"171"	1994	"WI"	"democrat"	"KOHL"	"Herb Kohl"	912662	1565628	0.582936687386787	"Incumbent"	8183417	8249531	0.520537867991274	0.0410757359825475	0.165873374773573	9449609	9514913	0.867010660002882	0.124797638791026
"172"	1994	"WY"	"democrat"	"SULLIVAN"	"Mike Sullivan"	79287	201710	0.393074215457835	"Open"	727710	726991	0.496347339802392	-0.0073053203952167	-0.213851569084329	2122849	1795326	0.404935371069098	-0.206546248689112
"173"	1996	"AL"	"republican"	"SESSIONS"	"Jeff Sessions"	786436	1499393	0.524502915513144	NA	NA	NA	0.394201934938413	-0.211596130123174	0.0490058310262886	NA	NA	NA	0.260601961149463
"174"	1996	"AR"	"republican"	"HUTCHINSON"	"Y. Tim Hutchinson"	445942	846183	0.527004205945995	"Open"	1691276	1605473	NA	NA	0.0540084118919903	3297329	3183311	0.504340606368652	NA
"175"	1996	"CO"	"republican"	"ALLARD"	"Wayne Allard"	750315	1459601	0.51405486841952	"Open"	2198131	2233429	0.556783724891808	0.113567449783616	0.0281097368390402	5511196	5528335	0.403996682545468	-0.0854577129445762
"176"	1996	"DE"	"republican"	"CLATWORTHY"	"Raymond J. Clatworthy"	105088	275591	0.381318693280985	"Challenger"	1332167	1326427	0.358320797970659	-0.283358404058682	-0.23736261343803	NA	NA	NA	0.0459957906206526
"177"	1996	"GA"	"republican"	"MILLNER"	"Guy W. Millner"	1073969	2259224	0.475370746769687	"Open"	9915223	9898945	NA	NA	-0.0492585064606255	13188978	13914773	0.711398238404608	NA
"178"	1996	"ID"	"republican"	"CRAIG"	"Larry E. Craig"	283532	497233	0.570219595240058	"Incumbent"	2855969	2909197	0.612912108781525	0.225824217563051	0.140439190480117	5037120	5059793	0.574963639816886	-0.0853850270829337
"179"	1996	"IL"	"republican"	"SALVI"	"Al Salvi"	1728824	4250722	0.406713024281522	"Open"	4754916	4752025	0.349315980750568	-0.301368038498864	-0.186573951436956	9522856	9718829	0.488950366345575	0.114794087061908
"180"	1996	"IA"	"republican"	"LIGHTFOOT"	"Jim Lightfoot"	571807	1224054	0.467141972494678	"Challenger"	2474871	2439679	0.454166086511988	-0.0916678269760238	-0.0657160550106449	8534692	8509806	0.286690319379784	0.0259517719653789
"181"	1996	"KS"	"republican"	"ROBERTS"	"Pat Roberts"	652677	1052300	0.620238525135418	"Open"	2297886	2305898	0.735918650276317	0.471837300552634	0.240477050270835	3000232	3001380	0.768279258207891	-0.231360250281798
"182"	1996	"KY"	"republican"	"MCCONNELL"	"Mitch McConnell"	724794	1307046	0.554528302752925	"Incumbent"	5030245	5031293	0.521865481817884	0.0437309636357681	0.109056605505851	6802521	6801328	0.739751560283521	0.0653256418700825
"183"	1996	"ME"	"republican"	"COLLINS"	"Susan M. Collins"	298422	606777	0.491814950138189	"Open"	1721825	1621475	0.613405212177122	0.226810424354243	-0.0163700997236217	2700673	2598280	0.624057068522253	-0.243180524077865
"184"	1996	"MA"	"republican"	"WELD"	"William F. Weld"	1143120	2555942	0.447240195591293	"Challenger"	8074417	8002123	0.409521405571854	-0.180957188856292	-0.105519608817415	20839008	20741275	0.385806706675458	0.0754375800388777
"185"	1996	"MI"	"republican"	"ROMNEY"	"Ronna Romney"	1500106	3762575	0.398691321767672	"Challenger"	3309794	3289797	0.412301298108881	-0.175397403782239	-0.202617356464655	9437120	9513206	0.345813703603181	-0.0272199526824163
"186"	1996	"MS"	"republican"	"COCHRAN"	"Thad Cochran"	624154	878662	0.710345957831339	"Incumbent"	997364	1305680	1	1	0.420691915662678	NA	NA	NA	-0.579308084337322
"187"	1996	"MT"	"republican"	"REHBERG"	"Dennis Rehberg"	182111	407490	0.446909126604334	"Challenger"	1369530	1358165	0.293847233008493	-0.412305533983015	-0.106181746791332	5187273	5638847	0.240858636526226	0.306123787191682
"188"	1996	"NE"	"republican"	"HAGEL"	"Chuck Hagel"	379933	661837	0.574058265101528	"Open"	3612338	3564316	0.40923129256283	-0.181537414874341	0.148116530203056	5791469	5723969	0.62270008799838	0.329653945077397
"189"	1996	"NH"	"republican"	"SMITH"	"Bob Smith"	242257	491873	0.492519410498238	"Incumbent"	2030690	1929468	0.651326558977052	0.302653117954103	-0.0149611790035232	3789779	3488031	0.553168248791367	-0.317614296957626
"190"	1996	"NJ"	"republican"	"ZIMMER"	"Dick Zimmer"	1227351	2883466	0.425651282172219	"Open"	8253612	8238181	0.474024145014532	-0.0519517099709356	-0.148697435655562	17465120	17368386	0.474320469386159	-0.0967457256846261
"191"	1996	"NM"	"republican"	"DOMENICI"	"Pete V. Domenici"	357171	551821	0.647258803126376	"Incumbent"	3470433	3435164	0.729133184907775	0.458266369815549	0.294517606252752	3634161	3598777	0.954536499483019	-0.163748763562797
"192"	1996	"NC"	"republican"	"HELMS"	"Jesse Helms"	1345833	2556456	0.52644481266253	"Incumbent"	14594438	14587221	0.525386007339636	0.0507720146792714	0.0528896253250595	22717272	22594487	0.645609745421527	0.00211761064578808
"193"	1996	"OK"	"republican"	"INHOFE"	"James M. Inhofe"	670610	1183150	0.566800490216794	"Incumbent"	2708770	2512866	0.168246847364268	-0.663506305271465	0.133600980433588	3309519	3268028	0.768924256462919	0.797107285705053
"194"	1996	"OR"	"republican"	"SMITH"	"Gordon Smith"	677336	1360230	0.497956963160642	"Open"	9389580	9312538	0.536813569190042	0.0736271383800846	-0.00408607367871605	12708463	12614274	0.738253981164513	-0.0777132120588007
"195"	1996	"RI"	"republican"	"MAYER"	"Nancy J. Mayer"	127368	364371	0.3495558098751	"Open"	787231	773789	0.381657519872989	-0.236684960254023	-0.3008883802498	3475367	3505800	0.220716812139882	-0.0642034199957777
"196"	1996	"SC"	"republican"	"THURMOND"	"Strom Thurmond"	619859	1161231	0.533794740236869	"Incumbent"	2446034	2632682	0.642096345355634	0.284192690711268	0.0675894804737387	4365769	4546256	0.579087935215263	-0.216603210237529
"197"	1996	"SD"	"republican"	"PRESSLER"	"Larry Pressler"	157954	324487	0.486780672261138	"Incumbent"	4680627	5138298	0.52391727418757	0.047834548375139	-0.0264386554777233	7547145	8128852	0.632106230990551	-0.0742732038528623
"198"	1996	"TN"	"republican"	"THOMPSON"	"Fred Thompson"	1091554	1778664	0.613693198940328	NA	NA	NA	0.298120221144451	-0.403759557711099	0.227386397880657	NA	NA	NA	0.631145955591755
"199"	1996	"TX"	"republican"	"GRAMM"	"Phil Gramm"	3027680	5527441	0.547754376754089	"Incumbent"	10943898	14493160	0.602371121856062	0.204742243712124	0.0955087535081787	11943188	15480022	0.93624931540795	-0.109233490203945
"200"	1996	"VA"	"republican"	"WARNER"	"John W. Warner"	1235744	2354715	0.524795569739862	"Incumbent"	5800437	5810335	0.809070859747714	0.618141719495428	0.0495911394797248	17434563	17422319	0.333499518634689	-0.568550580015703
"201"	1996	"WV"	"republican"	"BURKS"	"Betty A. Burks"	139088	595614	0.233520367217695	NA	NA	NA	0.316768281371737	-0.366463437256527	-0.532959265564611	NA	NA	NA	-0.166495828308084
"202"	1996	"WY"	"republican"	"ENZI"	"Michael B. Enzi"	114116	211077	0.540636829213983	"Open"	1020906	989572	0.639362565976451	0.278725131952903	0.081273658427967	1840680	1804196	0.548483645901	-0.197451473524936
"203"	1996	"AL"	"democrat"	"BEDFORD"	"Roger Bedford"	681651	1499393	0.454617968738016	"Open"	3216772	3088324	0.605671499231324	0.211342998462647	-0.0907640625239681	NA	NA	NA	-0.302107060986615
"204"	1996	"AR"	"democrat"	"BRYANT"	"Winston Bryant"	400241	846183	0.472995794054005	"Open"	1606053	1577838	0.998332440599513	0.996664881199026	-0.0540084118919902	3297329	3183311	0.495659393631348	-1.05067329309102
"205"	1996	"CO"	"democrat"	"STRICKLAND"	"Tom Strickland"	667600	1459601	0.45738527172837	"Open"	3313065	3294906	0.416570208027772	-0.166859583944455	-0.0852294565432608	5511196	5528335	0.596003317454532	0.0816301274011947
"206"	1996	"DE"	"democrat"	"JR."	"Joseph R. Biden Jr."	165465	275591	0.600400593633319	NA	NA	NA	0.626775534672536	0.253551069345071	0.200801187266638	NA	NA	NA	-0.0527498820784333
"207"	1996	"GA"	"democrat"	"CLELAND"	"Max Cleland"	1103993	2259224	0.488660265648736	"Open"	3273755	4015828	1	1	-0.0226794687025279	13188978	13914773	0.288601761595392	-1.02267946870253
"208"	1996	"ID"	"democrat"	"MINNICK"	"Walt Minnick"	198422	497233	0.399052355736647	"Challenger"	2181151	2150596	0.387087891218475	-0.225824217563051	-0.201895288526707	5037120	5059793	0.425036360183114	0.0239289290363439
"209"	1996	"IL"	"democrat"	"DURBIN"	"Richard J. Durbin"	2384028	4250722	0.560852485765947	"Open"	4767940	4966804	0.650684019249432	0.301368038498864	0.121704971531895	9522856	9718829	0.511049633654425	-0.179663066966969
"210"	1996	"IA"	"democrat"	"HARKIN"	"Tom Harkin"	634166	1224054	0.51808662036152	"Incumbent"	6059821	6070127	0.544727130810736	0.0894542616214722	0.03617324072304	8534692	8509806	0.713309680620216	-0.0532810208984322
"211"	1996	"KS"	"democrat"	"THOMPSON"	"Sally Thompson"	362380	1052300	0.344369476385061	"Open"	702346	695482	0.263904557797605	-0.47219088440479	-0.311261047229877	3000232	3001380	0.231720741792109	0.160929837174912
"212"	1996	"KY"	"democrat"	"BESHEAR"	"Steven L. Beshear"	560012	1307046	0.428456228778482	"Challenger"	1772276	1770035	0.478134518182116	-0.0437309636357681	-0.143087542443036	6802521	6801328	0.260248439716479	-0.0993565788072676
"213"	1996	"ME"	"democrat"	"BRENNAN"	"Joseph E. Brennan"	266226	606777	0.438754270514538	"Open"	978848	976805	0.386402598400984	-0.227194803198032	-0.122491458970923	2700673	2598280	0.375942931477747	0.104703344227109
"214"	1996	"MA"	"democrat"	"KERRY"	"John F. Kerry"	1334135	2555942	0.521973894556293	"Incumbent"	12764591	12739152	0.545130515442062	0.0902610308841245	0.0439477891125855	20839008	20741275	0.614193293324543	-0.0463132417715391
"215"	1996	"MI"	"democrat"	"LEVIN"	"Carl Levin"	2195738	3762575	0.583573217809612	"Incumbent"	6127326	6223409	0.574792598615736	0.149585197231472	0.167146435619224	9437120	9513206	0.654186296396819	0.0175612383877519
"216"	1996	"MS"	"democrat"	"HUNT"	"James W. (Bootie) Hunt"	240647	878662	0.273878920449502	NA	NA	NA	NA	NA	-0.452242159100997	NA	NA	NA	NA
"217"	1996	"MT"	"democrat"	"BAUCUS"	"Max Baucus"	201935	407490	0.495558173206704	"Incumbent"	3817743	4280682	0.681298068492121	0.362596136984242	-0.00888365358659104	5187273	5638847	0.759141363473774	-0.371479790570833
"218"	1996	"NE"	"democrat"	"NELSON"	"Ben Nelson"	281904	661837	0.425941734898472	"Open"	2179131	2159653	0.589024094518952	0.178048189037903	-0.148116530203056	5791469	5723969	0.37729991200162	-0.326164719240959
"219"	1996	"NH"	"democrat"	"SWETT"	"Dick Swett"	227355	491873	0.462222972189976	"Challenger"	1759089	1558563	0.313319125716815	-0.373361748566369	-0.0755540556200482	3789779	3488031	0.446831751208633	0.297807692946321
"220"	1996	"NJ"	"democrat"	"TORRICELLI"	"Robert G. Torricelli"	1519154	2883466	0.526849978463419	"Open"	9211508	9130205	0.504427755314287	0.00885551062857304	0.0536999569268373	17465120	17368386	0.525679530613841	0.0448444462982642
"221"	1996	"NM"	"democrat"	"TRUJILLO"	"Art Trujillo"	164356	551821	0.297842959945345	"Challenger"	163728	163613	0.270392541369938	-0.459214917260123	-0.404314080109311	3634161	3598777	0.0454635005169812	0.0549008371508124
"222"	1996	"NC"	"democrat"	"GANTT"	"Harvey B. Gantt"	1173875	2556456	0.45918060001815	"Challenger"	8122834	8007266	0.474284941183861	-0.0514301176322789	-0.0816387999636997	22717272	22594487	0.354390254578473	-0.0302086823314208
"223"	1996	"OK"	"democrat"	"BOREN"	"Jim Boren"	474162	1183150	0.400762371635042	"Challenger"	600749	755162	0.831753152635732	0.663506305271465	-0.198475256729916	3309519	3268028	0.231075743537081	-0.861981562001381
"224"	1996	"OR"	"democrat"	"BRUGGERE"	"Tom Bruggere"	624370	1360230	0.459017960197908	"Open"	3318883	3301736	0.461897375950075	-0.0762052480998494	-0.0819640796041846	12708463	12614274	0.261746018835487	-0.0057588315043352
"225"	1996	"RI"	"democrat"	"REED"	"Jack Reed"	230676	364371	0.633080020089414	"Open"	2688136	2732011	0.618315012278128	0.236630024556257	0.266160040178829	3475367	3505800	0.779283187860118	0.0295300156225717
"226"	1996	"SC"	"democrat"	"CLOSE"	"Elliot Springs Close"	510951	1161231	0.440008060411753	"Challenger"	1919735	1913574	0.32517223557244	-0.34965552885512	-0.119983879176495	4365769	4546256	0.420912064784737	0.229671649678625
"227"	1996	"SD"	"democrat"	"JOHNSON"	"Tim Johnson"	166533	324487	0.513219327738862	"Challenger"	2866518	2990554	0.450725163721735	-0.0985496725565304	0.0264386554777234	7547145	8128852	0.367893769009449	0.124988328034254
"228"	1996	"TN"	"democrat"	"GORDON"	"Houston Gordon"	654937	1778664	0.368218505574971	"Challenger"	800607	795969	0.677233194118803	0.354466388237605	-0.263562988850058	NA	NA	NA	-0.618029377087664
"229"	1996	"TX"	"democrat"	"MORALES"	"Victor M. Morales"	2428776	5527441	0.439403333296547	"Challenger"	999290	986862	0.374130628333687	-0.251738743332626	-0.121193333406906	11943188	15480022	0.0637506845920503	0.13054540992572
"230"	1996	"VA"	"democrat"	"WARNER"	"Mark R. Warner"	1115982	2354715	0.47393506220498	"Challenger"	11634126	11611984	NA	NA	-0.0521298755900396	17434563	17422319	0.666500481365311	NA
"231"	1996	"WV"	"democrat"	"IV"	"John D. Rockefeller IV"	456526	595614	0.766479632782305	NA	NA	NA	0.683231718628263	0.366463437256527	0.532959265564611	NA	NA	NA	0.166495828308084
"232"	1996	"WY"	"democrat"	"KARPAN"	"Kathy Karpan"	89103	211077	0.422135050242329	"Open"	819774	814624	0.360637434023549	-0.278725131952903	-0.155729899515343	1840680	1804196	0.451516354099	0.12299523243756
"233"	1998	"AL"	"republican"	"SHELBY"	"Richard C. Shelby"	817973	1293405	0.63241830671754	"Incumbent"	5705869	2257583	0.330850127297584	-0.338299745404833	0.26483661343508	5722069	2273859	0.992842124335766	0.603136358839913
"234"	1998	"AZ"	"republican"	"MCCAIN"	"John McCain"	696577	1013280	0.687447694615506	"Incumbent"	4645826	2628499	0.558152340253724	0.116304680507449	0.374895389231012	5021289	2999938	0.876184441145117	0.258590708723563
"235"	1998	"AR"	"republican"	"BOOZMAN"	"Fay Boozman"	295870	700831	0.422170252172064	"Open"	1099108	1093007	0.398228058886444	-0.203543882227111	-0.155659495655871	4155292	4215783	0.259265479271585	0.0478843865712397
"236"	1998	"CO"	"republican"	"CAMPBELL"	"Ben Nighthorse Campbell"	829370	1327235	0.624885570377514	"Incumbent"	3758689	3533980	0.427042258239284	-0.145915483521432	0.249771140755028	5595310	5352781	0.660213821563034	0.39568662427646
"237"	1998	"CT"	"republican"	"FRANKS"	"Gary Franks"	312177	964457	0.323681615665602	"Challenger"	1501937	1478307	0.381189355890504	-0.237621288218992	-0.352636768668795	7258199	6321869	0.2338401823891	-0.115015480449803
"238"	1998	"FL"	"republican"	"CRIST"	"Charlie Crist"	1463755	3900162	0.375306205229424	"Challenger"	1504567	1495988	0.345909852104573	-0.308180295790855	-0.249387589541152	6920571	6894738	0.216975322340022	0.0587927062497022
"239"	1998	"GA"	"republican"	"COVERDELL"	"Paul Coverdell"	918540	1753953	0.52369704319329	"Incumbent"	8611217	8467938	0.506474129399653	0.0129482587993055	0.0473940863865794	14802385	14652689	0.57791017061783	0.0344458275872739
"240"	1998	"HI"	"republican"	"YOUNG"	"Crystal Young"	70964	398124	0.17824597361626	NA	NA	NA	0.269283015547404	-0.461433968905192	-0.643508052767479	NA	NA	NA	-0.182074083862287
